epoch,loss
241,123135.2623516633
242,123135.26146615557
243,123135.26061773408
244,123135.25979504483
245,123135.25898840533
246,123135.25818992528
247,123135.25739349883
248,123135.2565946911
249,123135.25579053017
250,123135.25497922978
251,123135.25415985424
252,123135.2533319601
253,123135.25249522559
254,123135.25164910882
255,123135.25079254508
256,123135.24992371415
257,123135.24903988441
258,123135.24813734589
259,123135.2472114317
260,123135.24625662231
261,123135.24526672374
262,123135.24423510689
263,123135.24315499504
264,123135.24201978398
265,123135.24082338439
266,123135.23956057109
267,123135.23822732453
268,123135.23682114866
269,123135.23534134403
270,123135.23378921625
271,123135.23216819436
272,123135.2304838362
273,123135.22874370652
274,123135.22695711443
275,123135.22513471659
276,123135.22328800344
277,123135.22142870582
278,123135.21956816675
279,123135.21771673772
280,123135.21588325665
281,123135.21407465747
282,123135.21229574975
283,123135.2105491826
284,123135.20883559239
285,123135.20715390523
286,123135.20550176034
287,123135.20387600388
288,123135.2022732006
289,123135.20069012017
290,123135.19912415405
291,123135.19757363903
292,123135.19603806247
293,123135.19451815146
294,123135.19301584296
295,123135.19153415012
296,123135.19007694426
297,123135.18864867756
298,123135.18725407052
299,123135.18589779294
300,123135.184584164
301,123135.18331689051
302,123135.18209885621
303,123135.18093197516
304,123135.17981710793
305,123135.17875403618
306,123135.17774149474
307,123135.17677724396
308,123135.17585817746
309,123135.17498045256
310,123135.17413963207
311,123135.17333083399
312,123135.17254887627
313,123135.17178841327
314,123135.17104406723
315,123135.17031053934
316,123135.16958271258
317,123135.16885573666
318,123135.16812510185
319,123135.16738670107
320,123135.16663687951
321,123135.16587247653
322,123135.16509086065
323,123135.16428995834
324,123135.16346827886
325,123135.16262493534
326,123135.1617596633
327,123135.16087283877
328,123135.15996548782
329,123135.15903929555
330,123135.15809660377
331,123135.15714039688
332,123135.15617427228
333,123135.15520239228
334,123135.15422941092
335,123135.15326037924
336,123135.15230062566
337,123135.15135561733
338,123135.15043080489
339,123135.14953145948
340,123135.14866251266
341,123135.14782840575
342,123135.14703295885
343,123135.1462792679
344,123135.14556963457
345,123135.14490553261
346,123135.14428760925
347,123135.14371572093
348,123135.14318899739
349,123135.14270592669
350,123135.14226445695
351,123135.14186210309
352,123135.14149605676
353,123135.14116329137
354,123135.14086065535
355,123135.1405849576
356,123135.14033303541
357,123135.1401018115
358,123135.13988833444
359,123135.13968980913
360,123135.13950361453
361,123135.13932731189
362,123135.13915864754
363,123135.1389955467
364,123135.1388361065
365,123135.13867858321
366,123135.13852138034
367,123135.13836303337
368,123135.13820219658
369,123135.13803763127
370,123135.13786819034
371,123135.1376928106
372,123135.13751050162
373,123135.1373203377
374,123135.13712145276
375,123135.13691303351
376,123135.13669431803
377,123135.13646459162
378,123135.13622318688
379,123135.13596948277
380,123135.1357029059
381,123135.13542292986
382,123135.13512907767
383,123135.13482092188
384,123135.1344980858
385,123135.1341602429
386,123135.13380711678
387,123135.13343847869
388,123135.13305414583
389,123135.1326539765
390,123135.13223786616
391,123135.13180574092
392,123135.13135754994
393,123135.13089325912
394,123135.13041284303
395,123135.12991627614
396,123135.12940352573
397,123135.12887454717
398,123135.12832927612
399,123135.1277676282
400,123135.12718949636
401,123135.12659475299
402,123135.12598325455
403,123135.12535484892
404,123135.12470938411
405,123135.12404672145
406,123135.12336674856
407,123135.1226693966
408,123135.12195465455
409,123135.1212225882
410,123135.12047335555
411,123135.11970722201
412,123135.11892457496
413,123135.11812593487
414,123135.11731196419
415,123135.11648347291
416,123135.11564142174
417,123135.1147869184
418,123135.1139212158
419,123135.11304570037
420,123135.11216188234
421,123135.1112713793
422,123135.11037589943
423,123135.10947722058
424,123135.10857717037
425,123135.10767760256
426,123135.10678037537
427,123135.10588732873
428,123135.1050002638
429,123135.10412092354
430,123135.10325097492
431,123135.10239199488
432,123135.1015454585
433,123135.10071272952
434,123135.09989505594
435,123135.09909356733
436,123135.09830927354
437,123135.0975430685
438,123135.09679573483
439,123135.09606794939
440,123135.09536029032
441,123135.0946732456
442,123135.09400721958
443,123135.09336254143
444,123135.09273946991
445,123135.09213820186
446,123135.09155887335
447,123135.09100156547
448,123135.09046630544
449,123135.08995306802
450,123135.08946177544
451,123135.08899229752
452,123135.08854445034
453,123135.08811799606
454,123135.08771264162
455,123135.08732803864
456,123135.08696378345
457,123135.08661941749
458,123135.08629443098
459,123135.08598826219
460,123135.08570030385
461,123135.08542990529
462,123135.08517637747
463,123135.08493899848
464,123135.08471701958
465,123135.08450966982
466,123135.08431616455
467,123135.0841357083
468,123135.08396750338
469,123135.0838107531
470,123135.08366466868
471,123135.08352847325
472,123135.08340140576
473,123135.0832827252
474,123135.08317171219
475,123135.08306767348
476,123135.0829699419
477,123135.082877879
478,123135.08279087512
479,123135.08270835035
480,123135.08262975366
481,123135.08255456308
482,123135.08248228545
483,123135.08241245507
484,123135.08234463238
485,123135.08227840335
486,123135.0822133777
487,123135.08214918798
488,123135.08208548771
489,123135.0820219504
490,123135.08195826804
491,123135.08189414933
492,123135.08182932028
493,123135.08176352033
494,123135.08169650365
495,123135.0816280369
496,123135.08155789884
497,123135.08148588032
498,123135.0814117818
499,123135.08133541505
500,123135.08125660192
501,123135.08117517323
502,123135.08109097042
503,123135.08100384462
504,123135.08091365661
505,123135.08082027812
506,123135.08072359095
507,123135.08062348858
508,123135.08051987564
509,123135.08041266954
510,123135.08030180127
511,123135.08018721377
512,123135.08006886588
513,123135.07994673098
514,123135.07982079765
515,123135.07969107096
516,123135.07955757291
517,123135.07942034244
518,123135.07927943615
519,123135.07913492837
520,123135.0789869116
521,123135.0788354955
522,123135.07868080835
523,123135.07852299463
524,123135.07836221637
525,123135.07819865199
526,123135.07803249352
527,123135.07786394909
528,123135.07769323807
529,123135.0775205922
530,123135.07734625347
531,123135.07717047114
532,123135.07699350249
533,123135.07681560847
534,123135.07663705361
535,123135.07645810387
536,123135.0762790241
537,123135.07610007629
538,123135.0759215198
539,123135.07574360716
540,123135.0755665839
541,123135.07539068803
542,123135.07521614748
543,123135.07504318074
544,123135.07487199473
545,123135.07470278606
546,123135.07453573914
547,123135.07437102722
548,123135.07420881256
549,123135.07404924564
550,123135.07389246645
551,123135.07373860522
552,123135.07358778118
553,123135.07344010547
554,123135.07329567906
555,123135.07315459517
556,123135.07301693824
557,123135.07288278475
558,123135.07275220354
559,123135.07262525505
560,123135.07250199154
561,123135.07238245718
562,123135.07226668725
563,123135.07215470875
564,123135.0720465383
565,123135.07194218347
566,123135.0718416418
567,123135.07174489966
568,123135.07165193367
569,123135.07156270901
570,123135.07147718016
571,123135.07139529017
572,123135.07131697213
573,123135.07124214881
574,123135.07117073197
575,123135.07110262536
576,123135.07103772317
577,123135.07097591175
578,123135.07091707073
579,123135.07086107276
580,123135.07080778638
581,123135.07075707473
582,123135.0707087984
583,123135.07066281528
584,123135.07061898141
585,123135.07057715338
586,123135.07053718709
587,123135.07049893981
588,123135.0704622706
589,123135.07042704117
590,123135.07039311506
591,123135.0703603609
592,123135.07032864972
593,123135.07029785751
594,123135.07026786434
595,123135.07023855466
596,123135.07020981837
597,123135.07018154963
598,123135.0701536479
599,123135.07012601725
